#Time	TAir	RelHum	WindX	WindY	IDirNorm	IDiffHor	SkyCover	PRECIPITATION	ALBEDO
4905.5	24.0	67.2	0.41	-1.02	60	294	75	0.0	14
4906.5	24.7	67.2	0.09	-0.59	195	377	79	0.0	14
4907.5	25.8	58.2	-0.28	0.28	35	316	83	0.0	14
4908.5	27.9	50.3	0.41	-0.8	377	391	88	0.0	14
4909.5	29.1	42.5	0.66	-0.88	276	392	90	0.0	14
4910.5	30.1	40.2	1.29	-1.53	414	308	92	0.0	14
4911.5	29.9	35.8	1.81	-1.42	134	302	94	0.0	14
4912.5	27.8	49.1	-1.18	1.36	5	155	96	0.0	14
4913.5	20.6	78.5	1.89	5.48	0	0	98	2.2	14
4914.5	18.2	92.4	1.39	1.3	0	0	100	5.3	14
4915.5	18.2	94.1	-1.0	0.45	0	0	94	0.2	14
4916.5	18.0	93.9	-1.5	0.1	0	0	88	0.0	14
4917.5	17.8	94.2	-0.0	0.8	0	0	81	0.0	14
4918.5	17.4	96.5	-0.72	-0.54	0	0	75	0.0	14
4919.5	17.2	97.3	0.28	1.78	0	0	69	0.0	14
4920.5	16.7	98.0	0.45	1.11	0	0	62	0.0	14
4921.5	16.1	95.1	0.41	1.44	0	0	56	0.1	14
4922.5	15.6	96.3	0.11	1.3	0	0	50	0.0	14
4923.5	14.6	96.5	-0.62	0.32	0	0	44	0.0	14
4924.5	14.7	95.6	0.11	0.89	0	8	38	0.0	14
4925.5	15.0	95.0	-0.14	0.27	112	58	31	0.0	14
4926.5	17.2	89.5	-0.41	0.69	298	124	25	0.0	14
4927.5	18.0	90.1	0.71	0.36	22	193	27	0.0	14
4928.5	19.4	80.2	-0.26	-0.65	131	297	29	0.0	14
4929.5	20.1	78.8	0.5	-1.31	18	308	31	0.0	14
4930.5	21.2	76.6	0.98	-0.5	159	362	33	0.0	14
4931.5	23.5	64.2	0.78	0.78	591	322	35	0.0	14
4932.5	25.3	56.9	1.09	-0.13	490	340	38	0.0	14
4933.5	26.7	50.3	1.9	0.62	612	258	44	0.0	14
4934.5	27.3	45.2	2.9	-0.78	582	248	50	0.0	14
4935.5	26.7	46.7	1.93	-1.25	89	292	56	0.0	14
4936.5	25.4	56.1	-1.51	-2.24	242	206	62	0.0	14
4937.5	25.1	56.7	-0.75	-1.06	83	128	69	0.0	14
4938.5	23.9	62.8	-0.1	-1.2	0	50	75	0.0	14
4939.5	22.4	68.4	1.09	-0.15	0	0	69	0.0	14
4940.5	21.4	73.5	0.5	-0.98	0	0	62	0.0	14
4941.5	19.6	82.4	-0.12	0.89	0	0	56	0.0	14
4942.5	19.4	81.3	0.21	1.48	0	0	50	0.0	14
4943.5	18.8	85.6	0.32	1.05	0	0	44	0.0	14
4944.5	18.5	86.6	0.55	1.07	0	0	38	0.0	14
4945.5	18.0	88.0	0.4	0.69	0	0	31	0.0	14
4946.5	17.3	91.9	0.21	1.48	0	0	25	0.0	14
4947.5	16.6	93.2	0.43	1.85	0	0	19	0.0	14
4948.5	15.8	93.1	0.21	1.48	0	7	12	0.0	14
4949.5	16.6	90.8	0.19	1.08	217	53	6	0.0	14
4950.5	18.4	85.2	0.28	-0.42	405	97	0	0.0	14
4951.5	20.8	71.8	0.45	-0.23	555	130	4	0.0	14
4952.5	22.3	56.5	0.32	-0.62	656	150	8	0.0	14
4953.5	23.8	48.6	-0.34	-1.46	650	199	12	0.0	14
4954.5	25.0	40.4	-1.2	-1.6	663	230	17	0.0	14
4955.5	25.3	41.7	-1.54	-1.97	691	232	21	0.0	14
4956.5	26.0	39.7	-1.43	-1.25	636	270	25	0.0	14
4957.5	26.5	40.4	-0.86	-1.69	555	294	23	0.0	14
4958.5	26.7	38.6	-1.89	-0.65	499	261	21	0.0	14
4959.5	26.9	38.0	-2.43	-0.6	553	186	19	0.0	14
4960.5	26.8	38.2	-1.42	-1.11	447	156	17	0.0	14
4961.5	26.4	37.7	-1.2	-1.2	350	105	15	0.0	14
4962.5	24.8	43.8	-0.58	-1.05	132	53	12	0.0	14
4963.5	21.6	57.6	-1.24	-0.84	0	0	12	0.0	14
4964.5	20.1	64.8	-1.99	-0.21	0	0	12	0.0	14
4965.5	18.9	71.0	1.0	0.67	0	0	12	0.0	14
4966.5	17.0	79.9	-0.67	0.22	0	0	12	0.0	14
4967.5	16.3	83.2	-0.22	0.56	0	0	12	0.0	14
4968.5	15.9	83.9	0.45	1.0	0	0	12	0.0	14
4969.5	14.9	87.1	-0.12	0.79	0	0	12	0.0	14
4970.5	14.5	87.2	0.09	0.59	0	0	12	0.0	14
4971.5	14.5	86.0	0.53	1.19	0	0	12	0.0	14
4972.5	13.8	89.0	-0.8	0.6	0	0	12	0.0	14
4973.5	14.6	87.0	0.55	1.29	97	55	12	0.0	14
4974.5	17.1	80.7	0.71	0.84	160	133	12	0.0	14
4975.5	19.3	70.6	0.72	0.83	394	171	15	0.0	14
4976.5	21.7	62.5	0.42	-0.56	428	239	17	0.0	14
4977.5	23.5	56.0	-0.11	-0.89	467	275	19	0.0	14
4978.5	24.9	51.2	0.21	-1.48	335	375	21	0.0	14
4979.5	25.3	50.5	0.85	-1.92	509	343	23	0.0	14
4980.5	25.9	45.5	1.41	-3.31	206	406	25	0.0	14
4981.5	26.5	42.7	1.65	-2.86	367	369	35	0.0	14
4982.5	26.0	43.0	1.91	-2.44	70	342	46	0.0	14
4983.5	25.6	44.7	1.35	-3.34	36	285	56	0.0	14
4984.5	25.1	46.4	0.42	-3.98	273	212	67	0.0	14
4985.5	23.8	49.4	0.41	-3.88	22	131	77	0.0	14
4986.5	22.5	52.5	0.71	-3.63	0	47	88	0.0	14
4987.5	20.8	57.6	-0.82	-2.04	0	0	80	0.0	14
4988.5	20.3	57.0	-0.88	-1.21	0	0	73	0.0	14
4989.5	20.2	56.7	-0.13	-1.09	0	0	66	0.0	14
4990.5	19.8	59.0	0.0	-0.9	0	0	58	0.0	14
4991.5	18.7	65.9	-0.54	-0.44	0	0	51	0.0	14
4992.5	16.6	75.7	-0.35	0.35	0	0	44	0.0	14
4993.5	15.1	80.7	-0.64	-0.64	0	0	36	0.0	14
4994.5	14.6	84.7	0.5	0.0	0	0	29	0.0	14
4995.5	13.8	88.2	0.13	0.69	0	0	22	0.0	14
4996.5	13.0	92.2	-0.7	0.57	0	0	15	0.0	14
4997.5	13.3	91.7	0.0	-0.3	47	55	7	0.0	14
4998.5	15.3	86.1	0.1	-0.39	244	124	0	0.0	14
4999.5	17.7	81.6	-0.5	-1.63	394	170	4	0.0	14
5000.5	20.0	70.2	-1.31	-2.36	190	308	8	0.0	14
5001.5	20.9	64.6	-2.38	-2.83	155	366	12	0.0	14
5002.5	22.2	58.8	-1.39	-3.43	544	301	17	0.0	14
5003.5	23.1	54.5	-2.29	-3.52	487	381	21	0.0	14
5004.5	23.9	51.4	-2.29	-3.52	603	279	25	0.0	14
5005.5	24.5	47.8	-2.29	-3.52	509	308	23	0.0	14
5006.5	24.4	46.8	-2.23	-2.96	474	275	21	0.0	14
5007.5	24.5	45.3	-1.78	-3.36	490	207	19	0.0	14
5008.5	24.1	45.9	-2.23	-3.44	412	162	17	0.0	14
5009.5	23.2	47.8	-2.52	-3.11	205	125	15	0.0	14
5010.5	21.7	52.0	-3.22	-2.01	61	57	12	0.0	14
5011.5	20.2	58.8	-2.21	-1.72	0	0	11	0.0	14
5012.5	18.6	65.6	-0.53	-0.85	0	0	10	0.0	14
5013.5	17.7	66.1	-0.32	-0.84	0	0	9	0.0	14
5014.5	16.3	70.4	-0.41	-0.8	0	0	8	0.0	14
5015.5	15.7	70.6	-0.59	-0.68	0	0	7	0.0	14
5016.5	14.2	77.2	0.5	0.5	0	0	6	0.0	14
5017.5	13.1	83.5	-0.12	0.48	0	0	5	0.0	14
5018.5	12.8	85.7	-0.18	-0.36	0	0	4	0.0	14
5019.5	12.4	89.2	0.23	0.45	0	0	3	0.0	14
5020.5	11.6	92.2	0.11	0.89	0	0	2	0.0	14
5021.5	12.1	91.1	0.19	0.78	66	64	1	0.0	14
5022.5	14.1	85.6	0.48	-0.12	293	110	0	0.0	14
5023.5	16.1	76.5	-0.22	-0.97	413	164	0	0.0	14
5024.5	18.2	71.6	-0.67	-1.0	527	195	0	0.0	14
5025.5	20.0	63.2	-0.55	-1.07	530	259	0	0.0	14
5026.5	21.8	57.9	0.35	-1.15	477	355	0	0.0	14
5027.5	23.4	54.3	-0.1	-1.2	480	383	0	0.0	14
5028.5	24.1	50.8	-0.65	-1.13	614	278	0	0.0	14
5029.5	26.1	43.8	-0.21	-1.08	544	295	0	0.0	14
5030.5	26.9	41.4	1.0	-1.38	527	249	0	0.0	14
5031.5	27.1	41.1	0.6	-2.43	404	245	0	0.0	14
5032.5	26.5	41.7	0.0	-2.0	354	173	0	0.0	14
5033.5	25.8	42.3	-0.73	-1.64	171	123	0	0.0	14
5034.5	23.8	48.8	-1.39	-0.8	38	53	0	0.0	14
5035.5	21.0	59.7	-0.89	0.12	0	0	7	0.0	14
5036.5	19.1	67.3	0.56	0.42	0	0	15	0.0	14
5037.5	17.9	72.2	0.73	1.43	0	0	22	0.0	14
5038.5	17.3	74.1	0.72	1.97	0	0	29	0.0	14
5039.5	16.3	80.2	0.82	1.6	0	0	36	0.0	14
5040.5	15.7	81.4	0.68	1.99	0	0	44	0.0	14
5041.5	15.2	84.0	0.73	1.64	0	0	51	0.0	14
5042.5	14.6	86.8	0.31	1.26	0	0	58	0.0	14
5043.5	14.2	87.7	0.41	0.8	0	0	66	0.0	14
5044.5	14.0	87.5	-0.0	0.7	0	0	73	0.0	14
5045.5	14.8	86.0	-0.13	0.69	33	52	80	0.0	14
5046.5	16.8	81.9	-0.49	-0.1	140	130	88	0.0	14
5047.5	21.3	60.1	0.69	0.41	159	210	83	0.0	14
5048.5	25.3	44.4	3.48	2.35	408	248	79	0.0	14
5049.5	26.6	38.4	5.68	3.55	413	301	75	0.0	14
5050.5	27.2	36.3	5.49	3.84	364	374	71	0.0	14
5051.5	28.3	33.9	5.51	4.15	509	320	67	0.0	14
5052.5	28.6	32.7	5.98	3.45	244	409	62	0.0	14
5053.5	28.6	31.6	5.18	5.0	162	416	65	0.0	14
5054.5	29.0	30.3	4.24	4.39	107	351	67	0.0	14
5055.5	29.4	28.2	5.42	3.94	230	281	69	0.0	14
5056.5	29.1	28.8	5.35	2.49	83	207	71	0.0	14
5057.5	27.5	31.8	5.32	-0.94	80	128	73	0.0	14
5058.5	25.9	37.5	5.2	-0.09	0	37	75	0.0	14
5059.5	24.9	39.6	5.1	0.18	0	0	77	0.0	14
5060.5	23.1	45.1	2.89	0.2	0	0	79	0.0	14
5061.5	22.6	44.9	2.22	2.84	0	0	81	0.0	14
5062.5	21.9	47.6	1.69	3.18	0	0	83	0.0	14
5063.5	21.7	47.0	2.23	2.15	0	0	85	0.0	14
5064.5	21.7	46.7	4.02	1.23	0	0	88	0.0	14
5065.5	20.5	52.0	2.25	1.82	0	0	90	0.0	14
5066.5	21.0	50.2	3.26	1.96	0	0	92	0.0	14
5067.5	20.7	52.1	3.86	1.88	0	0	94	0.0	14
5068.5	20.5	52.7	4.21	3.06	0	0	96	0.0	14
5069.5	18.6	66.7	3.9	-1.27	0	5	98	0.5	14
5070.5	14.8	94.8	-1.03	-1.71	0	12	100	6.9	14
5071.5	14.5	96.9	-1.0	-0.0	0	27	96	4.3	14
5072.5	15.1	95.9	0.1	1.0	0	71	92	1.4	14
5073.5	15.3	94.6	1.32	2.12	0	100	88	1.3	14
5074.5	16.2	87.7	1.62	2.4	28	271	83	0.0	14
5075.5	17.7	72.7	2.05	1.91	132	380	79	0.0	14
5076.5	19.3	55.9	2.99	0.21	424	348	75	0.0	14
5077.5	19.9	51.6	3.04	-0.99	251	379	75	0.0	14
5078.5	20.5	48.1	3.2	-0.8	370	323	75	0.0	14
5079.5	20.1	45.9	3.2	0.11	139	284	75	0.0	14
5080.5	19.5	49.0	3.87	-0.48	14	218	75	0.0	14
5081.5	18.9	50.7	3.53	0.69	110	121	75	0.0	14
5082.5	17.7	56.0	1.67	1.86	0	27	75	0.0	14
5083.5	16.9	60.5	0.73	1.64	0	0	77	0.0	14
5084.5	16.5	65.9	1.27	1.27	0	0	79	0.0	14
5085.5	16.9	58.0	2.23	2.01	0	0	81	0.0	14
5086.5	15.4	70.1	2.45	-0.48	0	0	83	0.1	14
5087.5	12.9	81.7	3.18	0.33	0	0	85	1.2	14
5088.5	12.6	82.5	4.16	2.4	0	0	88	0.3	14
5089.5	12.4	82.1	1.5	3.38	0	0	90	0.0	14
5090.5	12.5	80.4	1.64	3.09	0	0	92	0.0	14
5091.5	13.6	64.5	3.15	3.75	0	0	94	0.0	14
5092.5	13.4	61.4	3.5	1.94	0	0	96	0.0	14
5093.5	12.0	73.6	5.1	0.09	0	10	98	0.7	14
5094.5	11.3	85.2	1.29	3.04	0	78	100	0.0	14
5095.5	12.2	76.4	1.54	4.01	0	132	98	0.0	14
5096.5	12.6	68.4	3.07	2.07	0	78	96	0.0	14
5097.5	12.6	69.7	1.91	2.44	0	100	94	0.0	14
5098.5	13.6	62.0	2.12	1.32	1	175	92	0.0	14
5099.5	14.4	59.1	2.42	2.1	44	379	90	0.0	14
5100.5	13.9	63.4	2.07	1.74	1	199	88	0.1	14
5101.5	14.8	57.9	3.24	1.31	31	332	85	0.0	14
5102.5	14.8	56.4	2.54	0.54	0	151	83	0.0	14
5103.5	13.5	64.9	2.9	-0.78	0	75	81	0.1	14
5104.5	13.5	72.3	-0.21	1.08	3	152	79	0.0	14
5105.5	14.5	61.8	0.58	0.69	13	112	77	0.0	14
5106.5	13.8	72.9	-0.74	0.31	15	48	75	0.0	14
5107.5	12.8	74.8	-0.23	1.18	0	0	72	0.0	14
5108.5	12.5	72.0	0.1	1.5	0	0	69	0.0	14
5109.5	11.4	79.6	0.68	1.99	0	0	66	0.0	14
5110.5	10.4	83.6	0.72	1.87	0	0	62	0.0	14
5111.5	9.6	85.9	0.91	2.65	0	0	59	0.0	14
5112.5	9.0	88.8	0.32	2.28	0	0	56	0.0	14
5113.5	8.1	90.8	-0.19	0.98	0	0	53	0.0	14
5114.5	8.6	85.9	0.09	1.8	0	0	50	0.0	14
5115.5	8.3	85.5	-0.19	1.18	0	0	47	0.0	14
5116.5	7.7	86.7	-0.41	1.34	0	0	44	0.0	14
5117.5	9.0	82.9	0.3	1.57	180	48	41	0.0	14
5118.5	10.3	79.5	0.31	1.26	463	89	38	0.0	14
5119.5	12.8	68.0	0.35	0.35	694	90	40	0.0	14
5120.5	15.0	60.2	0.6	0.0	752	111	42	0.0	14
5121.5	16.9	42.8	-0.89	0.45	735	157	44	0.0	14
5122.5	17.7	35.5	0.32	-1.36	694	233	46	0.0	14
5123.5	18.4	34.8	1.28	-0.2	483	360	48	0.0	14
5124.5	19.0	35.6	0.98	-1.13	487	351	50	0.0	14
5125.5	18.9	35.4	1.38	0.24	281	369	52	0.0	14
5126.5	19.2	35.4	0.31	0.95	221	328	54	0.0	14
5127.5	20.6	32.4	1.5	-0.55	674	221	56	0.0	14
5128.5	20.0	33.8	1.76	-1.14	680	116	58	0.0	14
5129.5	19.6	36.4	0.55	-1.29	419	91	60	0.0	14
5130.5	18.2	43.4	0.24	-1.68	178	44	62	0.0	14
5131.5	15.0	60.1	-1.32	-1.07	0	0	57	0.0	14
5132.5	14.0	62.8	-2.08	-0.29	0	0	52	0.0	14
5133.5	11.8	76.5	-1.98	-0.31	0	0	47	0.0	14
5134.5	12.0	72.8	-0.19	1.08	0	0	42	0.0	14
5135.5	10.7	78.8	0.41	1.44	0	0	36	0.0	14
5136.5	9.7	83.5	-0.0	1.0	0	0	31	0.0	14
5137.5	8.7	87.5	-0.29	1.16	0	0	26	0.0	14
5138.5	8.4	86.8	0.39	1.45	0	0	21	0.0	14
5139.5	7.9	89.8	-0.1	1.0	0	0	16	0.0	14
5140.5	7.4	90.3	-0.39	1.03	0	0	10	0.0	14
5141.5	7.9	89.4	-0.0	0.7	250	50	5	0.0	14
5142.5	10.7	81.5	0.23	0.45	401	106	0	0.0	14
5143.5	13.2	71.3	0.76	-0.25	585	118	2	0.0	14
5144.5	15.3	62.3	0.22	-0.97	680	136	4	0.0	14
5145.5	17.7	50.3	0.0	-0.9	663	189	6	0.0	14
5146.5	19.2	42.0	-0.5	-0.98	684	216	8	0.0	14
5147.5	20.1	38.6	-0.98	-0.5	743	200	10	0.0	14
5148.5	21.0	37.0	-0.15	-1.19	714	216	12	0.0	14
5149.5	22.2	32.7	0.2	-2.29	718	196	12	0.0	14
5150.5	22.5	31.7	-0.6	-2.22	647	201	12	0.0	14
5151.5	22.6	33.4	-1.21	-2.19	600	169	12	0.0	14
5152.5	22.5	34.6	-1.01	-2.17	547	125	12	0.0	14
5153.5	22.0	33.9	-0.1	-2.0	418	87	12	0.0	14
5154.5	20.1	44.0	0.11	-2.1	195	43	12	0.0	14
5155.5	17.2	52.6	-1.09	-1.3	0	0	11	0.0	14
5156.5	14.9	64.7	-0.86	-1.1	0	0	10	0.0	14
5157.5	14.2	62.7	-1.54	-0.93	0	0	9	0.0	14
5158.5	12.6	69.8	-0.2	-0.88	0	0	8	0.0	14
5159.5	12.2	70.9	0.32	-0.62	0	0	7	0.0	14
5160.5	11.0	78.7	0.11	0.59	0	0	6	0.0	14
5161.5	9.8	86.4	-0.0	0.6	0	0	5	0.0	14
5162.5	9.7	87.4	0.61	1.59	0	0	4	0.0	14
5163.5	9.2	89.1	0.4	1.24	0	0	3	0.0	14
5164.5	8.8	91.4	0.3	1.57	0	0	2	0.0	14
5165.5	9.1	90.0	0.1	0.79	110	52	1	0.0	14
5166.5	11.7	81.7	0.32	0.84	388	94	0	0.0	14
5167.5	13.8	73.5	0.45	-0.66	490	143	0	0.0	14
5168.5	15.6	66.1	0.29	-1.16	618	154	0	0.0	14
5169.5	17.7	58.9	-0.31	-1.16	604	211	0	0.0	14
5170.5	19.3	52.8	0.0	-1.0	611	255	0	0.0	14
5171.5	20.7	45.6	1.0	0.0	672	238	0	0.0	14
5172.5	22.0	43.1	-0.81	-0.59	647	252	0	0.0	14
5173.5	23.5	41.4	0.0	-1.2	603	255	0	0.0	14
5174.5	24.5	40.9	-0.57	-1.28	541	245	0	0.0	14
5175.5	24.6	39.9	-0.62	-1.8	512	197	0	0.0	14
5176.5	24.6	39.9	-1.06	-1.58	416	160	0	0.0	14
5177.5	23.6	45.2	-0.98	-2.19	302	97	0	0.0	14
5178.5	22.1	52.0	-1.09	-1.17	78	48	0	0.0	14
5179.5	19.2	63.7	-0.88	-0.48	0	0	1	0.0	14
5180.5	16.8	75.2	-0.58	-0.14	0	0	2	0.0	14
5181.5	15.9	78.1	-0.0	-0.0	0	0	3	0.0	14
5182.5	14.2	81.6	0.13	0.69	0	0	4	0.0	14
5183.5	13.8	83.5	0.41	1.54	0	0	5	0.0	14
5184.5	13.0	86.1	0.64	1.58	0	0	6	0.0	14
5185.5	12.3	88.4	0.6	1.48	0	0	7	0.0	14
5186.5	11.9	90.6	0.31	1.26	0	0	8	0.0	14
5187.5	11.8	89.2	0.31	0.95	0	0	9	0.0	14
5188.5	11.3	91.6	0.32	1.05	0	0	10	0.0	14
5189.5	11.9	90.0	-0.28	0.28	73	55	11	0.0	14
5190.5	14.2	83.9	0.28	0.28	335	100	12	0.0	14
5191.5	16.6	77.7	0.49	-0.1	375	164	23	0.0	14
5192.5	18.8	66.5	0.31	-0.74	499	209	33	0.0	14
5193.5	20.4	61.6	0.21	-1.18	287	339	44	0.0	14
5194.5	21.8	57.0	0.39	-1.45	208	370	54	0.0	14
5195.5	22.7	55.8	-0.09	-1.7	70	342	65	0.0	14
5196.5	24.5	49.8	0.0	-1.9	367	315	75	0.0	14
5197.5	25.0	48.2	0.23	-1.28	166	348	75	0.0	14
5198.5	21.7	60.9	4.12	3.34	0	84	75	0.9	14
5199.5	18.8	80.7	1.18	2.43	0	120	75	0.8	14
5200.5	21.0	67.0	0.1	1.2	70	191	75	0.0	14
5201.5	21.4	65.5	-0.54	-0.44	124	112	75	0.0	14
5202.5	20.1	79.0	-1.15	-1.64	37	44	75	0.0	14
5203.5	19.0	86.4	-0.45	-0.78	0	0	77	0.5	14
5204.5	18.1	91.1	-0.36	-0.71	0	0	79	0.0	14
5205.5	17.3	92.7	-0.78	-0.78	0	0	81	0.0	14
5206.5	17.1	95.7	0.31	0.95	0	0	83	2.1	14
5207.5	16.9	96.6	0.77	0.64	0	0	85	0.2	14
5208.5	16.9	98.1	0.15	0.78	0	0	88	2.7	14
5209.5	16.3	95.9	1.12	1.0	0	0	90	3.5	14
5210.5	16.1	96.1	-0.88	1.46	0	0	92	1.5	14
5211.5	16.0	95.1	0.95	0.31	0	0	94	0.1	14
5212.5	15.7	97.5	-0.14	0.14	0	0	96	0.2	14
5213.5	15.8	97.6	-0.95	0.31	0	11	98	0.7	14
5214.5	16.2	96.9	-0.5	-0.0	0	55	100	0.3	14
5215.5	16.8	92.7	-0.65	-0.47	6	157	96	0.0	14
5216.5	18.1	84.5	-0.1	-0.69	176	283	92	0.0	14
5217.5	19.2	78.1	-0.59	-1.16	193	370	88	0.0	14
5218.5	19.8	72.2	-1.53	-0.95	334	367	83	0.0	14
5219.5	21.3	65.0	-0.39	-1.55	316	395	79	0.0	14
5220.5	22.3	64.2	0.0	-1.9	487	335	75	0.0	14
5221.5	23.0	61.9	-0.21	-1.18	306	343	71	0.0	14
5222.5	23.9	59.0	0.34	-1.46	411	303	67	0.0	14
5223.5	23.7	60.7	0.62	-1.9	31	219	62	0.0	14
5224.5	23.5	60.4	1.0	-1.73	229	193	58	0.0	14
5225.5	22.7	62.9	0.1	-1.5	139	106	54	0.0	14
5226.5	20.9	74.9	-0.91	-0.41	0	20	50	0.0	14
5227.5	20.3	80.1	-1.29	-0.55	0	0	52	0.0	14
5228.5	19.0	88.8	-0.8	-0.41	0	0	54	0.0	14
5229.5	18.0	93.0	-0.35	0.35	0	0	56	0.0	14
5230.5	17.5	96.4	0.21	0.21	0	0	58	0.0	14
5231.5	17.0	96.4	0.1	0.39	0	0	60	0.0	14
5232.5	17.0	97.0	0.63	1.36	0	0	62	0.0	14
5233.5	17.1	96.6	-0.89	0.65	0	0	65	0.0	14
5234.5	17.1	96.5	0.35	0.83	0	0	67	0.0	14
5235.5	17.1	95.0	0.29	0.96	0	0	69	0.0	14
5236.5	16.2	96.9	-0.22	0.33	0	0	71	0.0	14
5237.5	16.6	95.2	0.32	1.05	216	42	73	0.0	14
5238.5	17.6	91.5	0.66	0.76	204	117	75	0.0	14
5239.5	18.9	85.6	0.48	-0.12	146	231	77	0.0	14
5240.5	20.3	79.6	0.4	0.0	204	293	79	0.0	14
5241.5	22.3	72.0	0.0	-0.8	532	242	81	0.0	14
5242.5	23.7	66.9	0.1	-1.0	304	366	83	0.0	14
5243.5	24.8	64.4	-0.11	-1.3	157	402	85	0.0	14
5244.5	26.1	58.2	0.32	-2.28	470	326	88	0.0	14
5245.5	25.8	58.1	-0.5	-1.73	205	357	88	0.0	14
5246.5	25.0	60.0	-0.21	-2.39	8	194	88	0.0	14
5247.5	22.4	75.3	0.72	-2.7	0	15	88	1.4	14
5248.5	18.9	92.3	0.82	1.37	0	64	88	3.2	14
5249.5	19.3	87.4	-0.62	0.5	0	41	88	0.0	14
5250.5	19.0	87.1	-1.48	0.24	0	21	88	0.0	14
5251.5	18.5	90.4	-1.39	-0.56	0	0	88	0.0	14
5252.5	18.0	95.6	0.48	0.64	0	0	88	0.2	14
5253.5	17.7	97.4	0.45	1.11	0	0	88	0.2	14
5254.5	17.8	97.3	0.12	1.09	0	0	88	0.2	14
5255.5	17.7	97.7	0.12	0.99	0	0	88	0.5	14
5256.5	17.8	97.8	1.14	0.63	0	0	88	0.7	14
5257.5	17.9	95.3	-0.19	1.08	0	0	88	0.5	14
5258.5	17.7	95.4	0.53	0.85	0	0	88	0.0	14
5259.5	17.4	96.3	0.42	1.96	0	0	88	0.0	14
5260.5	17.4	96.1	0.72	0.83	0	0	88	0.1	14
5261.5	17.5	96.9	0.62	-0.32	0	11	88	0.2	14
5262.5	17.8	95.5	0.14	0.14	0	34	88	1.0	14
5263.5	18.1	93.8	0.69	0.98	0	36	90	4.3	14
5264.5	18.3	93.6	0.82	2.26	0	107	92	1.0	14
5265.5	19.4	87.6	0.58	2.33	34	197	94	0.0	14
5266.5	19.9	84.7	0.92	2.54	3	173	96	0.0	14
5267.5	20.6	82.3	1.01	2.5	15	273	98	0.0	14
5268.5	20.4	82.5	1.45	1.79	0	125	100	0.4	14
5269.5	19.2	84.0	1.67	-0.67	0	70	98	0.0	14
5270.5	19.6	80.4	-0.1	2.0	11	264	96	0.0	14
5271.5	19.8	79.7	-0.84	1.24	3	180	94	0.0	14
5272.5	18.4	87.5	-1.11	1.78	0	82	92	0.5	14
5273.5	18.1	89.4	0.31	1.77	2	96	90	0.0	14
5274.5	17.7	92.4	-0.14	0.99	0	19	88	0.1	14
5275.5	17.0	92.8	0.22	1.79	0	0	88	0.0	14
5276.5	16.0	95.7	0.79	1.95	0	0	88	0.0	14
5277.5	15.7	95.5	1.02	2.39	0	0	88	0.0	14
5278.5	15.5	95.0	0.21	1.99	0	0	88	0.0	14
5279.5	15.4	95.6	-0.34	0.83	0	0	88	0.0	14
5280.5	15.4	94.5	0.12	-0.89	0	0	88	1.3	14
5281.5	14.8	94.0	-1.11	0.67	0	0	88	0.4	14
5282.5	15.0	93.0	-0.26	1.88	0	0	88	0.0	14
5283.5	14.5	97.0	0.51	1.2	0	0	88	0.0	14
5284.5	14.3	97.3	0.22	0.67	0	0	88	0.0	14
5285.5	14.5	96.3	-0.28	0.28	0	31	88	0.0	14
5286.5	15.6	94.3	0.78	0.78	284	95	88	0.0	14
5287.5	17.2	84.0	0.55	1.07	442	146	79	0.0	14
5288.5	18.7	74.0	0.72	-0.54	435	219	71	0.0	14
5289.5	20.5	64.7	-0.73	-1.08	570	240	62	0.0	14
5290.5	20.6	59.9	-0.22	-1.38	290	317	54	0.0	14
5291.5	22.0	54.2	-0.58	-0.93	615	286	46	0.0	14
5292.5	22.2	51.4	0.23	-1.18	455	339	38	0.0	14
5293.5	22.9	46.1	1.21	-0.88	657	233	33	0.0	14
5294.5	23.5	45.4	1.18	-1.62	733	153	29	0.0	14
5295.5	23.7	45.9	0.0	-1.8	638	143	25	0.0	14
5296.5	23.5	46.0	-0.31	-2.18	582	107	21	0.0	14
5297.5	22.9	49.3	-0.68	-1.22	382	84	17	0.0	14
5298.5	20.9	60.8	-1.35	-0.39	182	36	12	0.0	14
5299.5	18.3	74.0	-0.69	0.11	0	0	18	0.0	14
5300.5	16.1	83.4	-0.57	0.57	0	0	23	0.0	14
5301.5	15.3	86.3	-0.39	0.1	0	0	28	0.0	14
5302.5	14.3	89.1	0.2	1.28	0	0	33	0.0	14
5303.5	13.7	92.2	-0.23	0.45	0	0	39	0.0	14
5304.5	13.1	93.2	0.12	0.38	0	0	44	0.0	14
5305.5	12.7	93.9	-0.0	0.5	0	0	49	0.0	14
5306.5	11.9	96.7	-0.0	0.9	0	0	54	0.0	14
5307.5	11.8	96.3	0.38	1.03	0	0	59	0.0	14
5308.5	12.0	93.6	0.51	1.41	0	0	65	0.0	14
5309.5	12.4	94.2	0.31	0.74	266	39	70	0.0	14
5310.5	14.4	87.3	0.63	1.14	418	80	75	0.0	14
5311.5	16.6	83.8	0.36	0.48	518	139	79	0.0	14
5312.5	18.4	75.2	0.48	-0.12	129	276	83	0.0	14
5313.5	19.2	74.5	0.34	-1.05	112	344	88	0.0	14
5314.5	20.5	69.5	0.33	-1.56	456	318	92	0.0	14
5315.5	21.4	67.7	0.53	-0.96	77	340	96	0.0	14
